time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,62999.99999999999,7559.999999999999,0.0,1.0
15.0,47941.53206175668,5752.983847410802,19.57342084481305,1.500368698899157
20.0,43769.02112211912,5252.282534654294,23.511255212634534,1.8307245891640298
25.0,39959.66088698885,4795.159306438662,29.462023124788818,2.086491929373207
30.0,36481.84454962574,4377.821345955089,29.72503914209463,2.2787204513257513
35.0,33306.716192625834,3996.8059431151,33.30430702837351,2.417046233946412
40.0,30407.931508357135,3648.951781002856,31.790474735331898,2.5098583369829086
45.0,27761.438848708505,3331.3726618450205,31.01111753278843,2.5644478762303557
50.0,25345.280149086917,3041.43361789043,40.40260062577629,2.5871399537610564
55.0,23139.408406250346,2776.7290087500414,32.92950618297741,2.583410875099631
60.0,21125.521382942312,2535.0625659530774,32.30958303262459,2.5579917194933213
65.0,19286.909847269115,2314.429181672294,27.21513763693538,2.5149598958975417
70.0,17608.318831128963,2112.9982597354756,30.648176733444053,2.457820164877947
75.0,16075.821090956548,1929.0985309147857,31.937714116254348,2.3895761333129957
80.0,14676.701532159575,1761.204183859149,28.90542007532018,2.312793393812726
85.0,13399.351716301446,1607.9222059561735,25.924295073091812,2.2296552110244505
90.0,12233.173554743511,1467.9808265692213,27.398476126399554,2.1420116109224288
95.0,11168.491403669688,1340.2189684403625,27.107439053699945,2.0514226199241397
100.0,10196.471536827637,1223.5765844193165,24.943710091005354,1.9591964024627244
105.0,9309.049274544635,1117.0859129453563,27.42898148404638,1.8664226054275033
110.0,8498.861819803185,1019.8634183763822,23.03520132384202,1.7740018473765247
115.0,7759.187168310645,931.1024601972773,25.105509568094085,1.6826715428208356
120.0,7083.8883535259465,850.0666024231135,20.29563310053905,1.5930285339825467
125.0,6467.362504533911,776.0835005440694,17.123766043698005,1.5055489289761868
130.0,5904.494421670685,708.5393306004822,17.17164557409281,1.4206054276116993
135.0,5390.614100239651,646.8736920287581,19.620307054162154,1.3384824947118992
140.0,4921.457982079606,590.5749578495527,16.660826438724758,1.2593895877500285
145.0,4493.133583740145,539.1760300488173,13.95896415756123,1.183472680492649
150.0,4102.087199222507,492.25046390670076,13.835732376481136,1.1108242883845931
155.0,3745.074414741709,449.40892976900506,13.639925511456614,1.0414921736292884
160.0,3419.13319021789,410.29598282614677,13.377181161135988,1.0
165.0,3121.5592818747564,374.58711382497074,12.184205455382608,1.0
170.0,2849.8838083010905,341.98605699613086,10.582182045845563,1.0
175.0,2601.85276055936,312.2223312671232,11.008940558648785,1.0
180.0,2375.4083027116526,285.0489963253983,10.811057114500173,1.0
185.0,2168.671698344773,260.2406038013728,9.090713993460046,1.0
190.0,1979.9277226830404,237.59132672196483,9.044637859856463,1.0
195.0,1807.6104484797079,216.91325381756494,7.135881352595957,1.0
200.0,1650.2902138584345,198.03482566301213,7.812909482269292,1.0
205.0,1506.6617982953715,180.79941579544456,6.463166994505477,1.0
210.0,1375.5335711040284,165.0640285324834,5.423397163879077,1.0
215.0,1255.8176143929352,150.69811372715222,6.443102398626371,1.0
220.0,1146.520695941868,137.58248351302416,4.488948723069625,1.0
225.0,1046.7360266316323,125.60832319579588,5.657470532857879,1.0
230.0,955.6357374433337,114.67628849320005,3.42691926180758,1.0
235.0,872.4640111770854,104.69568134125024,5.012817096615122,1.0
240.0,796.5308123361414,95.58369748033697,5.4041561303861485,1.0
245.0,727.2061589240866,87.26473907089039,3.0414986761530196,1.0
250.0,663.9148990271152,79.66978788325382,3.326932076747573,1.0
255.0,606.1319364222826,72.7358323706739,2.9858064710487,1.0
260.0,553.3778818783574,66.40534582540288,2.629068219998027,1.0
265.0,505.2150585030446,60.62580702036535,2.668698191100336,1.0
270.0,461.2438873775744,55.34926648530893,3.729090003061443,1.0
275.0,421.09956009373036,50.53194721124764,2.7930989720725075,1.0
280.0,384.44902293818876,46.13388275258265,3.1380489912968392,1.0
285.0,350.9882073353022,42.11858488023626,3.712495444854663,1.0
290.0,320.43950806954973,38.452740968345964,4.301778597285166,1.0
295.0,292.5494811804852,35.105937741658224,1.0023685324921838,1.0
300.0,267.08673995692146,32.050408794830574,0.6020973692716447,1.0
305.0,243.84003548615456,29.260804258338545,2.8224010344269193,1.0
310.0,222.61650421799482,26.713980506159377,0.6482892631290207,1.0
315.0,203.24006780730164,24.388808136876197,0.885296213978686,1.0
320.0,185.54997236895395,22.265996684274473,1.1428362963372547,1.0
325.0,169.39945452377725,20.32793454285327,0.9785157160061709,1.0
330.0,154.65452341124134,18.55854280934896,0.7425470580938207,1.0
335.0,141.19285019499833,16.943142023399798,1.9191063717186283,1.0
340.0,128.9027521817691,15.46833026181229,-0.013342561043062973,1.0
345.0,117.68226662429997,14.121871994915995,0.42278935038639764,1.0
350.0,107.4383046678396,12.892596560140753,0.9368395177021804,1.0
355.0,98.08587908299351,11.770305489959222,0.9924090372088703,1.0
360.0,89.54739914563743,10.745687897476492,1.0303797180243577,1.0
365.0,81.75202679477187,9.810243215372623,0.8280256849377678,1.0
370.0,74.63508925687537,8.956210710825045,0.8800585404181545,1.0
375.0,68.13754221665053,8.176505065998063,1.4284286074526922,1.0
380.0,62.20547999875708,7.464657599850849,0.678792635124329,1.0
385.0,56.78968834907995,6.814762601889594,1.3779809339001305,1.0
390.0,51.8452361867477,6.221428342409723,-0.9765960709576786,1.0
395.0,47.331102782451595,5.679732333894191,0.3022683089057203,1.0
