time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,12779.999999999998,1533.5999999999997,0.0,1.0
15.0,9696.328533781192,1163.559424053743,31.50928826573028,2.4394878554981125
20.0,8841.821641422175,1061.018596970661,44.36144810452801,3.0849852584674156
25.0,8062.622724968966,967.514726996276,46.768633487332956,3.588252305794383
30.0,7352.093576266079,882.2512291519295,53.063754699694066,3.9703626185011824
35.0,6704.181007396479,804.5017208875774,53.40149420962716,4.249696708497021
40.0,6113.365817643303,733.6038981171963,61.578517685654965,4.442222848044948
45.0,5574.615610289382,668.9538732347258,66.51898607093548,4.561794185267274
50.0,5083.341761273104,610.0010113527724,63.377484510387625,4.6204122767703275
55.0,4635.360209503458,556.2432251404149,66.97423484651202,4.62845789662595
60.0,4226.85573737526,507.2226884850312,60.48448634672748,4.594893178307512
65.0,3854.3494539479702,462.5219344737564,61.109509681915355,4.52743883937181
70.0,3514.669055409687,421.7602866491624,59.99894715810415,4.432730215693082
75.0,3204.921881715083,384.59062580580996,56.307824412896615,4.316453870945539
80.0,2922.4701729326835,350.696420751922,54.441384265657476,4.183468357672443
85.0,2664.9086406088813,319.78903687306575,58.43434751317094,4.037910005471666
90.0,2430.0439527460976,291.6052743295317,47.56015789515624,3.8832861734168462
95.0,2215.876085885589,265.9051303062707,45.65774763956517,3.7225570710664857
100.0,2020.581252243848,242.46975026926174,39.01693800180392,3.5582078657896083
105.0,1842.4963780790717,221.0995653694886,44.93765291970188,3.3923118806865475
110.0,1680.1049381365913,201.61259257639094,46.944379993900746,3.2265861017791364
115.0,1532.02404195316,183.84288503437918,40.61209035397512,3.0624398462231817
120.0,1396.9926576076368,167.63911891291642,38.28310595036166,2.9010174109202427
125.0,1273.8608736259712,152.86330483511654,35.00048831518681,2.7432354059404678
130.0,1161.5801039449752,139.38961247339702,36.446661293568994,2.5898154106454983
135.0,1059.1941617496957,127.10329940996348,35.12070399799688,2.4413124775341895
140.0,965.8311234492971,115.89973481391566,31.274812146121675,2.298139996979766
145.0,880.6958734245794,105.68350481094953,27.316683160077822,2.160591409204008
150.0,803.0633788902271,96.36760546682726,25.322600698022022,2.0288589770954033
155.0,732.272496065913,87.87269952790955,27.10705272514612,1.9030501677347824
160.0,667.7203333689647,80.12644000427576,25.313862570151827,1.7832018612097675
165.0,608.857124693041,73.06285496316491,23.35787677954105,1.6692925940202434
170.0,555.1815498329255,66.62178597995106,23.22879136876713,1.5612531416394961
175.0,506.23645869084953,60.74837504290194,20.71992022720936,1.458975645671502
180.0,461.60498610727524,55.39259833287303,16.44003430577805,1.3623214214298804
185.0,420.9070004924041,50.50884005908849,17.498037295284064,1.2711276592603766
190.0,383.7958668230627,46.05550401876752,15.643928073321169,1.1852131379244393
195.0,349.9554949433856,41.99465939320627,15.356033343863276,1.1043830795170768
200.0,319.09764812989704,38.29171777558764,14.026600158544968,1.0284332565205565
205.0,290.95948909280065,34.91513869113608,11.229117820458757,1.0
210.0,265.3013410312193,31.836160923746313,10.622742191906815,1.0
215.0,241.90464731725842,29.02855767807101,10.24907402475743,1.0
220.0,220.57011203124722,26.468413443749665,11.11255043148594,1.0
225.0,201.11600066865628,24.133920080238752,8.233369630841038,1.0
230.0,183.37659261645538,22.005191113974647,8.833611851932426,1.0
235.0,167.20077132976425,20.06409255957171,9.268347769619513,1.0
240.0,152.45073709053304,18.294088450863963,8.528453905424142,1.0
245.0,139.00083350445055,16.680100020534066,6.340019843930416,1.0
250.0,126.73647729239848,15.208377275087816,5.909479139394086,1.0
255.0,115.55318270068392,13.86638192408207,6.172365943795924,1.0
260.0,105.35567184546682,12.642680621456018,4.558203183813253,1.0
265.0,96.05706426534677,11.526847711841611,5.65691831234455,1.0
270.0,87.57813419279246,10.509376103135095,3.111115001468712,1.0
275.0,79.84663885161918,9.5815966621943,5.578025953826659,1.0
280.0,72.79670052952834,8.7356040635434,5.520904796495568,1.0
285.0,66.36824870188633,7.964189844226359,5.441399582118651,1.0
290.0,60.50650623937479,7.260780748724974,4.413930439457488,1.0
295.0,55.1615234685835,6.61938281623002,5.126091072575864,1.0
300.0,50.287752799423835,6.03453033593086,2.466044086803436,1.0
305.0,45.843660682034695,5.501239281844163,2.7041437391325585,1.0
310.0,41.79137402323173,5.014964882787807,3.0656171126095604,1.0
315.0,38.09635757030739,4.571562908436887,2.27408089775267,1.0
320.0,34.72711970219838,4.167254364263806,3.0659002424802573,1.0
325.0,31.65494427377409,3.7985933128528906,1.5530643456512316,1.0
330.0,28.85364642741247,3.4624375712894966,1.7064387950788233,1.0
335.0,26.29934847212083,3.1559218166544993,0.36945602114529486,1.0
340.0,23.97027739166411,2.876433286999693,3.3101851527864143,1.0
345.0,21.846579183866513,2.6215895020639817,2.0335888421174317,1.0
350.0,19.910149817722843,2.389217978126741,-1.5671591321155087,1.0
355.0,18.144480860678122,2.1773377032813745,2.1178938578133213,1.0
360.0,16.534518927524562,1.9841422713029475,2.4462112110338743,1.0
365.0,15.066537445958453,1.8079844935150142,1.6688103968229189,1.0
370.0,13.728019707723583,1.6473623649268299,1.6350403529243562,1.0
375.0,12.507552263159681,1.5009062715791617,0.7060967476862521,1.0
380.0,11.394727683319314,1.3673673219983176,1.5114616436470327,1.0
385.0,10.380055891838948,1.2456067070206738,2.5729602768446944,1.0
390.0,9.454883312284084,1.13458599747409,-0.10531711462969628,1.0
395.0,8.611319129980044,1.0333582955976053,0.1339199290815597,1.0
